"","gene","cluster","external_gene_name"
"9282","ENSMUSG00000033033",3,"Calhm2"
"9283","ENSMUSG00000033055",3,"Ankrd54"
"9284","ENSMUSG00000033059",3,"Pygb"
"9285","ENSMUSG00000033065",3,"Pfkm"
"9286","ENSMUSG00000033111",3,"3830406C13Rik"
"9287","ENSMUSG00000033147",3,"Slc22a15"
"9288","ENSMUSG00000033149",3,"Phldb2"
"9289","ENSMUSG00000033152",3,"Podxl2"
"9290","ENSMUSG00000033209",3,"Ttc28"
"9291","ENSMUSG00000033233",3,"Trim45"
"9292","ENSMUSG00000033253",3,"Szt2"
"9293","ENSMUSG00000033282",3,"Rpgrip1l"
"9294","ENSMUSG00000033287",3,"Kctd17"
"9295","ENSMUSG00000033350",3,"Chst2"
"9296","ENSMUSG00000033361",3,"Prrg3"
"9297","ENSMUSG00000033377",3,"Palmd"
"9298","ENSMUSG00000033389",3,"Arhgap44"
"9299","ENSMUSG00000033392",3,"Clasp2"
"9300","ENSMUSG00000033423",3,"Eri3"
"9301","ENSMUSG00000033429",3,"Mcee"
"9302","ENSMUSG00000033444",3,"Specc1l"
"9303","ENSMUSG00000033458",3,"Fan1"
"9304","ENSMUSG00000033502",3,"Cdc14a"
"9305","ENSMUSG00000033585",3,"Ndn"
"9306","ENSMUSG00000033594",3,"Spata2l"
"9307","ENSMUSG00000033595",3,"Lgi3"
"9308","ENSMUSG00000033632",3,"AW554918"
"9309","ENSMUSG00000033703",3,"Fcsk"
"9310","ENSMUSG00000033705",3,"Stard9"
"9311","ENSMUSG00000033712",3,"Ccar2"
"9312","ENSMUSG00000033715",3,"Akr1c14"
"9313","ENSMUSG00000033717",3,"Adra2a"
"9314","ENSMUSG00000033720",3,"Sfxn5"
"9315","ENSMUSG00000033726",3,"Emx1"
"9316","ENSMUSG00000033781",3,"Asb13"
"9317","ENSMUSG00000033788",3,"Dysf"
"9318","ENSMUSG00000033805",3,"Ephx4"
"9319","ENSMUSG00000033819",3,"Ppp1r16a"
"9320","ENSMUSG00000033904",3,"Ccp110"
"9321","ENSMUSG00000033917",3,"Gde1"
"9322","ENSMUSG00000033952",3,"Aspm"
"9323","ENSMUSG00000033966",3,"Cdkl4"
"9324","ENSMUSG00000033985",3,"Tesk2"
"9325","ENSMUSG00000033998",3,"Kcnk1"
"9326","ENSMUSG00000034007",3,"Scaper"
"9327","ENSMUSG00000034023",3,"Fancd2"
"9328","ENSMUSG00000034035",3,"Ccdc17"
"9329","ENSMUSG00000034040",3,"Galnt17"
"9330","ENSMUSG00000034055",3,"Phka1"
"9331","ENSMUSG00000034101",3,"Ctnnd1"
"9332","ENSMUSG00000034105",3,"Meak7"
"9333","ENSMUSG00000034108",3,"Ccs"
"9334","ENSMUSG00000034121",3,"Mks1"
"9335","ENSMUSG00000034156",3,"Tspoap1"
"9336","ENSMUSG00000034157",3,"Cipc"
"9337","ENSMUSG00000034164",3,"Emid1"
"9338","ENSMUSG00000034171",3,"Faah"
"9339","ENSMUSG00000034175",3,"Rhbdd3"
"9340","ENSMUSG00000034189",3,"Hsdl1"
"9341","ENSMUSG00000034205",3,"Loxl2"
"9342","ENSMUSG00000034227",3,"Foxj1"
"9343","ENSMUSG00000034235",3,"Usp54"
"9344","ENSMUSG00000034290",3,"Nek9"
"9345","ENSMUSG00000034292",3,"Traf3ip1"
"9346","ENSMUSG00000034295",3,"Fhod3"
"9347","ENSMUSG00000034303",3,"Ccdc15"
"9348","ENSMUSG00000034308",3,"Sdr42e1"
"9349","ENSMUSG00000034312",3,"Iqsec1"
"9350","ENSMUSG00000034317",3,"Trim59"
"9351","ENSMUSG00000034324",3,"Tmem132c"
"9352","ENSMUSG00000034334",3,"Fam151b"
"9353","ENSMUSG00000034361",3,"Cpne2"
"9354","ENSMUSG00000034371",3,"Tkfc"
"9355","ENSMUSG00000034379",3,"Wdr5b"
"9356","ENSMUSG00000034413",3,"Neurl1b"
"9357","ENSMUSG00000034445",3,"Cyb561a3"
"9358","ENSMUSG00000034471",3,"Caskin2"
"9359","ENSMUSG00000034485",3,"Uaca"
"9360","ENSMUSG00000034487",3,"Poglut3"
"9361","ENSMUSG00000034522",3,"Zfp395"
"9362","ENSMUSG00000034532",3,"Fbxo16"
"9363","ENSMUSG00000034563",3,"Ccpg1"
"9364","ENSMUSG00000034570",3,"Inpp5j"
"9365","ENSMUSG00000034573",3,"Ptpn13"
"9366","ENSMUSG00000034601",3,"2700049A03Rik"
"9367","ENSMUSG00000034614",3,"Pik3ip1"
"9368","ENSMUSG00000034656",3,"Cacna1a"
"9369","ENSMUSG00000034659",3,"Tmem109"
"9370","ENSMUSG00000034664",3,"Itga2b"
"9371","ENSMUSG00000034673",3,"Pbx2"
"9372","ENSMUSG00000034686",3,"Prr7"
"9373","ENSMUSG00000034732",3,"Pabpc5"
"9374","ENSMUSG00000034795",3,"Ccdc122"
"9375","ENSMUSG00000034818",3,"Celf5"
"9376","ENSMUSG00000034850",3,"Tmem127"
"9377","ENSMUSG00000034853",3,"Acot11"
"9378","ENSMUSG00000034858",3,"Fam214a"
"9379","ENSMUSG00000034868",3,"Myl12b"
"9380","ENSMUSG00000034906",3,"Ncaph"
"9381","ENSMUSG00000034908",3,"Sidt2"
"9382","ENSMUSG00000034940",3,"Synrg"
"9383","ENSMUSG00000034949",3,"Zfr2"
"9384","ENSMUSG00000034951",3,"Cog7"
"9385","ENSMUSG00000034959",3,"Rubcnl"
"9386","ENSMUSG00000034987",3,"Hrh2"
"9387","ENSMUSG00000035024",3,"Ncapd3"
"9388","ENSMUSG00000035032",3,"Nek11"
"9389","ENSMUSG00000035045",3,"Zc3h12b"
"9390","ENSMUSG00000035069",3,"Oma1"
"9391","ENSMUSG00000035105",3,"Egln3"
"9392","ENSMUSG00000035126",3,"Dnai4"
"9393","ENSMUSG00000035142",3,"Nubpl"
"9394","ENSMUSG00000035179",3,"Ppp1r32"
"9395","ENSMUSG00000035206",3,"Sppl2b"
"9396","ENSMUSG00000035211",3,"Xrra1"
"9397","ENSMUSG00000035239",3,"Neu3"
"9398","ENSMUSG00000035245",3,"Eogt"
"9399","ENSMUSG00000035246",3,"Pcyt1b"
"9400","ENSMUSG00000035270",3,"Impg2"
"9401","ENSMUSG00000035275",3,"Raver2"
"9402","ENSMUSG00000035283",3,"Adrb1"
"9403","ENSMUSG00000035285",3,"Nat14"
"9404","ENSMUSG00000035296",3,"Sgcg"
"9405","ENSMUSG00000035403",3,"Crb2"
"9406","ENSMUSG00000035407",3,"Kank4"
"9407","ENSMUSG00000035413",3,"Tmem98"
"9408","ENSMUSG00000035455",3,"Fignl1"
"9409","ENSMUSG00000035472",3,"Slc25a21"
"9410","ENSMUSG00000035517",3,"Tdrd7"
"9411","ENSMUSG00000035547",3,"Capn5"
"9412","ENSMUSG00000035578",3,"Iqcg"
"9413","ENSMUSG00000035585",3,"Tsen34"
"9414","ENSMUSG00000035606",3,"Ky"
"9415","ENSMUSG00000035637",3,"Grhpr"
"9416","ENSMUSG00000035640",3,"Cbarp"
"9417","ENSMUSG00000035694",3,"Caps2"
"9418","ENSMUSG00000035696",3,"Rnf38"
"9419","ENSMUSG00000035759",3,"Bbs10"
"9420","ENSMUSG00000035769",3,"Xylb"
"9421","ENSMUSG00000035778",3,"Ggta1"
"9422","ENSMUSG00000035790",3,"Cep19"
"9423","ENSMUSG00000035805",3,"Mlc1"
"9424","ENSMUSG00000035829",3,"Ppp1r26"
"9425","ENSMUSG00000035847",3,"Ids"
"9426","ENSMUSG00000035873",3,"Pawr"
"9427","ENSMUSG00000035875",3,"AI182371"
"9428","ENSMUSG00000035877",3,"Zhx3"
"9429","ENSMUSG00000035901",3,"Dennd5a"
"9430","ENSMUSG00000035910",3,"Dcdc2a"
"9431","ENSMUSG00000035919",3,"Bbs9"
"9432","ENSMUSG00000035933",3,"Cog5"
"9433","ENSMUSG00000035934",3,"Pknox2"
"9434","ENSMUSG00000035936",3,"Aldh5a1"
"9435","ENSMUSG00000035944",3,"Ttc38"
"9436","ENSMUSG00000035984",3,"Nme5"
"9437","ENSMUSG00000036030",3,"Prtg"
"9438","ENSMUSG00000036062",3,"Phf24"
"9439","ENSMUSG00000036073",3,"Galt"
"9440","ENSMUSG00000036097",3,"Slf2"
"9441","ENSMUSG00000036103",3,"Colec12"
"9442","ENSMUSG00000036106",3,"Prr5"
"9443","ENSMUSG00000036155",3,"Mgat5"
"9444","ENSMUSG00000036169",3,"Sostdc1"
"9445","ENSMUSG00000036206",3,"Sh3bp4"
"9446","ENSMUSG00000036218",3,"Pdzrn4"
"9447","ENSMUSG00000036225",3,"Kctd1"
"9448","ENSMUSG00000036249",3,"Rbm43"
"9449","ENSMUSG00000036275",3,"9530068E07Rik"
"9450","ENSMUSG00000036278",3,"Macrod1"
"9451","ENSMUSG00000036292",3,"Gramd1c"
"9452","ENSMUSG00000036304",3,"Zdhhc23"
"9453","ENSMUSG00000036309",3,"Skp1"
"9454","ENSMUSG00000036333",3,"Kidins220"
"9455","ENSMUSG00000036395",3,"Glb1l2"
"9456","ENSMUSG00000036411",3,"9530077C05Rik"
"9457","ENSMUSG00000036412",3,"Arsi"
"9458","ENSMUSG00000036502",3,"Tmem255a"
"9459","ENSMUSG00000036504",3,"Phpt1"
"9460","ENSMUSG00000036551",3,"Akap14"
"9461","ENSMUSG00000036555",3,"Iqce"
"9462","ENSMUSG00000036560",3,"Lgi4"
"9463","ENSMUSG00000036561",3,"Ppp6r2"
"9464","ENSMUSG00000036565",3,"Ttyh3"
"9465","ENSMUSG00000036570",3,"Fxyd1"
"9466","ENSMUSG00000036572",3,"Upf3b"
"9467","ENSMUSG00000036598",3,"Ccdc113"
"9468","ENSMUSG00000036606",3,"Plxnb2"
"9469","ENSMUSG00000036641",3,"Ccdc148"
"9470","ENSMUSG00000036644",3,"Tbc1d9b"
"9471","ENSMUSG00000036667",3,"Tcaf1"
"9472","ENSMUSG00000036686",3,"Cc2d1a"
"9473","ENSMUSG00000036766",3,"Dner"
"9474","ENSMUSG00000036777",3,"Anln"
"9475","ENSMUSG00000036819",3,"Jmjd4"
"9476","ENSMUSG00000036825",3,"Ssx2ip"
"9477","ENSMUSG00000036833",3,"Pnpla7"
"9478","ENSMUSG00000036834",3,"Plch1"
"9479","ENSMUSG00000036856",3,"Wnt4"
"9480","ENSMUSG00000036867",3,"Smad6"
"9481","ENSMUSG00000036872",3,"Abcc12"
"9482","ENSMUSG00000036875",3,"Dna2"
"9483","ENSMUSG00000036879",3,"Phkb"
"9484","ENSMUSG00000036885",3,"Arhgef26"
"9485","ENSMUSG00000036904",3,"Fzd8"
"9486","ENSMUSG00000036913",3,"Trim67"
"9487","ENSMUSG00000036923",3,"Stox1"
"9488","ENSMUSG00000036941",3,"Elac1"
"9489","ENSMUSG00000036955",3,"Kifbp"
"9490","ENSMUSG00000036957",3,"Lrfn3"
"9491","ENSMUSG00000036961",3,"Wnt8b"
"9492","ENSMUSG00000036968",3,"Cnpy4"
"9493","ENSMUSG00000036972",3,"Zic4"
"9494","ENSMUSG00000037016",3,"Frem2"
"9495","ENSMUSG00000037020",3,"Wdr62"
"9496","ENSMUSG00000037032",3,"Apbb1"
"9497","ENSMUSG00000037060",3,"Cavin3"
"9498","ENSMUSG00000037101",3,"Ttc29"
"9499","ENSMUSG00000037111",3,"Setd7"
"9500","ENSMUSG00000037138",3,"Aff3"
"9501","ENSMUSG00000037143",3,"Cfap61"
"9502","ENSMUSG00000037169",3,"Mycn"
"9503","ENSMUSG00000037196",3,"Pacrg"
"9504","ENSMUSG00000037224",3,"Zfyve28"
"9505","ENSMUSG00000037257",3,"Aagab"
"9506","ENSMUSG00000037259",3,"Dzank1"
"9507","ENSMUSG00000037306",3,"Man1c1"
"9508","ENSMUSG00000037325",3,"Bbs7"
"9509","ENSMUSG00000037337",3,"Map4k1"
"9510","ENSMUSG00000037341",3,"Slc9a7"
"9511","ENSMUSG00000037348",3,"Paqr7"
"9512","ENSMUSG00000037355",3,"Uvssa"
"9513","ENSMUSG00000037363",3,"Letm2"
"9514","ENSMUSG00000037366",3,"Pafah2"
"9515","ENSMUSG00000037474",3,"Dtl"
"9516","ENSMUSG00000037490",3,"Slc2a12"
"9517","ENSMUSG00000037509",3,"Arhgef4"
"9518","ENSMUSG00000037536",3,"Fbxo34"
"9519","ENSMUSG00000037541",3,"Shank2"
"9520","ENSMUSG00000037552",3,"Plekhg2"
"9521","ENSMUSG00000037573",3,"Tob1"
"9522","ENSMUSG00000037579",3,"Kcnh3"
"9523","ENSMUSG00000037621",3,"Atoh8"
"9524","ENSMUSG00000037622",3,"Wdtc1"
"9525","ENSMUSG00000037624",3,"Kcnk2"
"9526","ENSMUSG00000037649",3,"H2-DMa"
"9527","ENSMUSG00000037652",3,"Phc3"
"9528","ENSMUSG00000037683",3,"Armc3"
"9529","ENSMUSG00000037686",3,"Aspg"
"9530","ENSMUSG00000037692",3,"Ahdc1"
"9531","ENSMUSG00000037703",3,"Lzts3"
"9532","ENSMUSG00000037706",3,"Cd81"
"9533","ENSMUSG00000037738",3,"Nek5"
"9534","ENSMUSG00000037747",3,"Phyhipl"
"9535","ENSMUSG00000037784",3,"Dzip1l"
"9536","ENSMUSG00000037816",3,"Fbxw17"
"9537","ENSMUSG00000037818",3,"Abhd18"
"9538","ENSMUSG00000037820",3,"Tgm2"
"9539","ENSMUSG00000037885",3,"Stk35"
"9540","ENSMUSG00000037887",3,"Dusp8"
"9541","ENSMUSG00000037890",3,"Wdr19"
"9542","ENSMUSG00000037902",3,"Sirpa"
"9543","ENSMUSG00000037962",3,"Rflna"
"9544","ENSMUSG00000037971",3,"1110032A03Rik"
"9545","ENSMUSG00000037977",3,"6430571L13Rik"
"9546","ENSMUSG00000037979",3,"Ccdc92"
"9547","ENSMUSG00000037989",3,"Wnk2"
"9548","ENSMUSG00000037990",3,"Sh3rf3"
"9549","ENSMUSG00000038010",3,"Ccdc138"
"9550","ENSMUSG00000038020",3,"Rapgefl1"
"9551","ENSMUSG00000038022",3,"Mindy4"
"9552","ENSMUSG00000038039",3,"Gcc2"
"9553","ENSMUSG00000038055",3,"Dexi"
"9554","ENSMUSG00000038056",3,"Kmt2c"
"9555","ENSMUSG00000038060",3,"Dlec1"
"9556","ENSMUSG00000038065",3,"Mturn"
"9557","ENSMUSG00000038068",3,"Rnf144b"
"9558","ENSMUSG00000038070",3,"Cntln"
"9559","ENSMUSG00000038086",3,"Hspb2"
"9560","ENSMUSG00000038112",3,"AW551984"
"9561","ENSMUSG00000038122",3,"Tbc1d32"
"9562","ENSMUSG00000038135",3,"Crygn"
"9563","ENSMUSG00000038143",3,"Stox2"
"9564","ENSMUSG00000038156",3,"Spon1"
"9565","ENSMUSG00000038178",3,"Slc43a2"
"9566","ENSMUSG00000038194",3,NA
"9567","ENSMUSG00000038205",3,"Prkab2"
"9568","ENSMUSG00000038233",3,"Gask1a"
"9569","ENSMUSG00000038241",3,"Cep250"
"9570","ENSMUSG00000038248",3,"Sobp"
"9571","ENSMUSG00000038271",3,"Iffo1"
"9572","ENSMUSG00000038286",3,"Bphl"
"9573","ENSMUSG00000038305",3,"Spats2l"
"9574","ENSMUSG00000038332",3,"Sesn1"
"9575","ENSMUSG00000038347",3,"Tcte2"
"9576","ENSMUSG00000038351",3,"Sgsm2"
"9577","ENSMUSG00000038366",3,"Lasp1"
"9578","ENSMUSG00000038368",3,"Focad"
"9579","ENSMUSG00000038379",3,"Ttk"
"9580","ENSMUSG00000038384",3,"Setd1b"
"9581","ENSMUSG00000038393",3,"Txnip"
"9582","ENSMUSG00000038425",3,"Poli"
"9583","ENSMUSG00000038453",3,"Srcin1"
"9584","ENSMUSG00000038473",3,"Nos1ap"
"9585","ENSMUSG00000038522",3,"Mfsd4b1"
"9586","ENSMUSG00000038523",3,"1700003F12Rik"
"9587","ENSMUSG00000038540",3,"Tmc3"
"9588","ENSMUSG00000038545",3,"Cul7"
"9589","ENSMUSG00000038564",3,"Ift172"
"9590","ENSMUSG00000038570",3,"Saxo2"
"9591","ENSMUSG00000038593",3,"Tctn1"
"9592","ENSMUSG00000038602",3,"Slc35f1"
"9593","ENSMUSG00000038637",3,"Lrrc56"
"9594","ENSMUSG00000038677",3,"Scube3"
"9595","ENSMUSG00000038696",3,"Mapkap1"
"9596","ENSMUSG00000038740",3,"Mvb12b"
"9597","ENSMUSG00000038756",3,"Ttll6"
"9598","ENSMUSG00000038764",3,"Ptpn3"
"9599","ENSMUSG00000038816",3,"Ctnnal1"
"9600","ENSMUSG00000038831",3,"Ralgps1"
"9601","ENSMUSG00000038836",3,"Agbl3"
"9602","ENSMUSG00000038838",3,"Vars2"
"9603","ENSMUSG00000038855",3,"Itpkb"
"9604","ENSMUSG00000038860",3,"Garnl3"
"9605","ENSMUSG00000038871",3,"Bpgm"
"9606","ENSMUSG00000038872",3,"Zfhx3"
"9607","ENSMUSG00000038916",3,"Soga3"
"9608","ENSMUSG00000038936",3,"Sccpdh"
"9609","ENSMUSG00000038967",3,"Pdk2"
"9610","ENSMUSG00000039007",3,"Cpq"
"9611","ENSMUSG00000039043",3,"Arpin"
"9612","ENSMUSG00000039057",3,"Myo16"
"9613","ENSMUSG00000039062",3,"Anpep"
"9614","ENSMUSG00000039063",3,"Echdc3"
"9615","ENSMUSG00000039095",3,"En2"
"9616","ENSMUSG00000039097",3,"Rln1"
"9617","ENSMUSG00000039099",3,"Wdr93"
"9618","ENSMUSG00000039103",3,"Nexn"
"9619","ENSMUSG00000039197",3,"Adk"
"9620","ENSMUSG00000039199",3,"Zdhhc1"
"9621","ENSMUSG00000039253",3,"Fn3krp"
"9622","ENSMUSG00000039270",3,"Megf9"
"9623","ENSMUSG00000039278",3,"Pcsk1n"
"9624","ENSMUSG00000039298",3,"Cdk5rap2"
"9625","ENSMUSG00000039347",3,"Atp6v0e2"
"9626","ENSMUSG00000039354",3,"Smarcal1"
"9627","ENSMUSG00000039357",3,"Fut11"
"9628","ENSMUSG00000039375",3,"Wdr17"
"9629","ENSMUSG00000039391",3,"Ccdc81"
"9630","ENSMUSG00000039410",3,"Prdm16"
"9631","ENSMUSG00000039419",3,"Cntnap2"
"9632","ENSMUSG00000039461",3,"Tcta"
"9633","ENSMUSG00000039477",3,"Tnrc18"
"9634","ENSMUSG00000039515",3,"Ptpa"
"9635","ENSMUSG00000039530",3,NA
"9636","ENSMUSG00000039542",3,"Ncam1"
"9637","ENSMUSG00000039545",3,"Flicr"
"9638","ENSMUSG00000039552",3,"Rsph4a"
"9639","ENSMUSG00000039579",3,"Grin3a"
"9640","ENSMUSG00000039599",3,"Fam149b"
"9641","ENSMUSG00000039611",3,"Pgap4"
"9642","ENSMUSG00000039620",3,"Trmt9b"
"9643","ENSMUSG00000039621",3,"Prex1"
"9644","ENSMUSG00000039628",3,"Hs3st6"
"9645","ENSMUSG00000039632",3,"Odad3"
"9646","ENSMUSG00000039637",3,"Coro7"
"9647","ENSMUSG00000039670",3,"Oxld1"
"9648","ENSMUSG00000039671",3,"Zmynd8"
"9649","ENSMUSG00000039676",3,"Capsl"
"9650","ENSMUSG00000039701",3,"Usp53"
"9651","ENSMUSG00000039715",3,"Dync2i2"
"9652","ENSMUSG00000039763",3,"Dnajc28"
"9653","ENSMUSG00000039765",3,"Cc2d2a"
"9654","ENSMUSG00000039774",3,"Galnt12"
"9655","ENSMUSG00000039781",3,"Cep131"
"9656","ENSMUSG00000039795",3,"Zfand1"
"9657","ENSMUSG00000039801",3,"Cplane1"
"9658","ENSMUSG00000039814",3,"Xkr5"
"9659","ENSMUSG00000039824",3,"Myl6b"
"9660","ENSMUSG00000039851",3,"4932438H23Rik"
"9661","ENSMUSG00000039887",3,"Alg14"
"9662","ENSMUSG00000039901",3,"Armh3"
"9663","ENSMUSG00000039904",3,"Gpr37"
"9664","ENSMUSG00000039952",3,"Dag1"
"9665","ENSMUSG00000039953",3,"Clstn1"
"9666","ENSMUSG00000039958",3,"Etfbkmt"
"9667","ENSMUSG00000039963",3,"Ccdc40"
"9668","ENSMUSG00000039967",3,"Zfp292"
"9669","ENSMUSG00000040037",3,"Negr1"
"9670","ENSMUSG00000040040",3,"Ift88"
"9671","ENSMUSG00000040044",3,"Orc3"
"9672","ENSMUSG00000040048",3,"Ndufb10"
"9673","ENSMUSG00000040093",3,"Bmf"
"9674","ENSMUSG00000040102",3,"Klhl42"
"9675","ENSMUSG00000040105",3,"Plpp6"
"9676","ENSMUSG00000040123",3,"Zmym5"
"9677","ENSMUSG00000040146",3,"Rgl3"
"9678","ENSMUSG00000040164",3,"Kcns1"
"9679","ENSMUSG00000040187",3,"Arntl2"
"9680","ENSMUSG00000040219",3,"Ttc12"
"9681","ENSMUSG00000040260",3,"Daam2"
"9682","ENSMUSG00000040276",3,"Pacsin1"
"9683","ENSMUSG00000040287",3,"Stac3"
"9684","ENSMUSG00000040289",3,"Hey1"
"9685","ENSMUSG00000040327",3,"Cul9"
"9686","ENSMUSG00000040331",3,"Nsmce4a"
"9687","ENSMUSG00000040339",3,"Fam102b"
"9688","ENSMUSG00000040350",3,"Trim7"
"9689","ENSMUSG00000040356",3,"Skiv2l"
"9690","ENSMUSG00000040387",3,"Klhl32"
"9691","ENSMUSG00000040389",3,"Wdr47"
"9692","ENSMUSG00000040390",3,"Map3k10"
"9693","ENSMUSG00000040433",3,"Zbtb38"
"9694","ENSMUSG00000040488",3,"Ltbp4"
"9695","ENSMUSG00000040522",3,"Tlr8"
"9696","ENSMUSG00000040543",3,"Pitpnm3"
"9697","ENSMUSG00000040549",3,"Ckap5"
"9698","ENSMUSG00000040557",3,"Mettl27"
"9699","ENSMUSG00000040560",3,"Wdr7"
"9700","ENSMUSG00000040562",3,"Gstm2"
"9701","ENSMUSG00000040591",3,"1110051M20Rik"
"9702","ENSMUSG00000040605",3,"Bace2"
"9703","ENSMUSG00000040606",3,"Kazn"
"9704","ENSMUSG00000040612",3,"Ildr2"
"9705","ENSMUSG00000040621",3,"Gemin8"
"9706","ENSMUSG00000040649",3,"Rimklb"
"9707","ENSMUSG00000040652",3,"Oaz2"
"9708","ENSMUSG00000040681",3,"Hmgn1"
"9709","ENSMUSG00000040721",3,"Zfhx2"
"9710","ENSMUSG00000040723",3,"Rcsd1"
"9711","ENSMUSG00000040724",3,"Kcna2"
"9712","ENSMUSG00000040746",3,"Rnf167"
"9713","ENSMUSG00000040752",3,"Myh6"
"9714","ENSMUSG00000040759",3,"Cmtm5"
"9715","ENSMUSG00000040761",3,"Spen"
"9716","ENSMUSG00000040771",3,"Oard1"
"9717","ENSMUSG00000040795",3,"Iqcc"
"9718","ENSMUSG00000040818",3,"Dennd6a"
"9719","ENSMUSG00000040860",3,"Crocc"
"9720","ENSMUSG00000040896",3,"Kcnd3"
"9721","ENSMUSG00000040929",3,"Rfx3"
"9722","ENSMUSG00000040936",3,"Ulk4"
"9723","ENSMUSG00000040957",3,"Cables1"
"9724","ENSMUSG00000040978",3,"Gm11992"
"9725","ENSMUSG00000040997",3,"Abhd4"
"9726","ENSMUSG00000041020",3,"Map7d2"
"9727","ENSMUSG00000041035",3,"DPCD"
"9728","ENSMUSG00000041073",3,"Nacad"
"9729","ENSMUSG00000041115",3,"Iqsec2"
"9730","ENSMUSG00000041119",3,"Pde9a"
"9731","ENSMUSG00000041126",3,"H2az2"
"9732","ENSMUSG00000041143",3,"Tmco4"
"9733","ENSMUSG00000041193",3,"Pla2g5"
"9734","ENSMUSG00000041215",3,"Yeats2"
"9735","ENSMUSG00000041219",3,"Arhgap11a"
"9736","ENSMUSG00000041225",3,"Arhgap12"
"9737","ENSMUSG00000041231",3,"Ublcp1"
"9738","ENSMUSG00000041236",3,"Vps41"
"9739","ENSMUSG00000041268",3,"Dmxl2"
"9740","ENSMUSG00000041329",3,"Atp1b2"
"9741","ENSMUSG00000041343",3,"Ankrd42"
"9742","ENSMUSG00000041346",3,"Wrap53"
"9743","ENSMUSG00000041347",3,"Bdkrb1"
"9744","ENSMUSG00000041353",3,"Tmem29"
"9745","ENSMUSG00000041362",3,"Shtn1"
"9746","ENSMUSG00000041406",3,"BC055324"
"9747","ENSMUSG00000041423",3,"Paqr6"
"9748","ENSMUSG00000041444",3,"Arhgap32"
"9749","ENSMUSG00000041460",3,"Cacna2d4"
"9750","ENSMUSG00000041468",3,"Gpr12"
"9751","ENSMUSG00000041498",3,"Kif14"
"9752","ENSMUSG00000041528",3,"Rnf123"
"9753","ENSMUSG00000041540",3,"Sox5"
"9754","ENSMUSG00000041556",3,"Fbxo2"
"9755","ENSMUSG00000041577",3,"Prelp"
"9756","ENSMUSG00000041592",3,"Sdk2"
"9757","ENSMUSG00000041598",3,"Cdc42ep4"
"9758","ENSMUSG00000041609",3,"Bicdl1"
"9759","ENSMUSG00000041617",3,"Ccdc74a"
"9760","ENSMUSG00000041633",3,"Kctd12b"
"9761","ENSMUSG00000041660",3,"Bbox1"
"9762","ENSMUSG00000041688",3,"Amot"
"9763","ENSMUSG00000041702",3,"Btbd7"
"9764","ENSMUSG00000041736",3,"Tspo"
"9765","ENSMUSG00000041757",3,"Plekha6"
"9766","ENSMUSG00000041775",3,"Mapk1ip1"
"9767","ENSMUSG00000041777",3,"Cir1"
"9768","ENSMUSG00000041809",3,"Efhc1"
"9769","ENSMUSG00000041831",3,"Sytl3"
"9770","ENSMUSG00000041840",3,"Haus1"
"9771","ENSMUSG00000041889",3,"Shisa4"
"9772","ENSMUSG00000041895",3,"Wipi1"
"9773","ENSMUSG00000041915",3,"Ammecr1l"
"9774","ENSMUSG00000041926",3,"Rnpep"
"9775","ENSMUSG00000041930",3,"Fam222a"
"9776","ENSMUSG00000041945",3,"Mfsd9"
"9777","ENSMUSG00000041966",3,"Dcaf17"
"9778","ENSMUSG00000041997",3,"Tlk1"
"9779","ENSMUSG00000042002",3,"Foxn4"
"9780","ENSMUSG00000042010",3,"Acacb"
"9781","ENSMUSG00000042050",3,"Dync2i1"
"9782","ENSMUSG00000042063",3,"Zfp386"
"9783","ENSMUSG00000042073",3,"Abhd14b"
"9784","ENSMUSG00000042097",3,"Zfp239"
"9785","ENSMUSG00000042116",3,"Vwa1"
"9786","ENSMUSG00000042129",3,"Rassf4"
"9787","ENSMUSG00000042156",3,"Dzip1"
"9788","ENSMUSG00000042203",3,"Tbc1d22b"
"9789","ENSMUSG00000042210",3,"Abhd14a"
"9790","ENSMUSG00000042213",3,"Zfand4"
"9791","ENSMUSG00000042251",3,"Pm20d1"
"9792","ENSMUSG00000042269",3,"Cibar2"
"9793","ENSMUSG00000042284",3,"Itga1"
"9794","ENSMUSG00000042293",3,"Gm5617"
"9795","ENSMUSG00000042320",3,"Prox2"
"9796","ENSMUSG00000042340",3,"Ctf1"
"9797","ENSMUSG00000042372",3,"Dmrt3"
"9798","ENSMUSG00000042444",3,"Mindy2"
"9799","ENSMUSG00000042529",3,"Kcnj12"
"9800","ENSMUSG00000042564",3,"Fam227a"
"9801","ENSMUSG00000042606",3,"Hirip3"
"9802","ENSMUSG00000042613",3,"Pbxip1"
"9803","ENSMUSG00000042616",3,"Oscp1"
"9804","ENSMUSG00000042628",3,"Zfyve1"
"9805","ENSMUSG00000042647",3,"Acad12"
"9806","ENSMUSG00000042672",3,"Dcst1"
"9807","ENSMUSG00000042700",3,"Sipa1l1"
"9808","ENSMUSG00000042707",3,"Dnali1"
"9809","ENSMUSG00000042757",3,"Tmem108"
"9810","ENSMUSG00000042770",3,"Hebp1"
"9811","ENSMUSG00000042797",3,"Aqp11"
"9812","ENSMUSG00000042810",3,"Krba1"
"9813","ENSMUSG00000042834",3,"Nrep"
"9814","ENSMUSG00000042873",3,"Lhfpl4"
"9815","ENSMUSG00000042903",3,"Foxo4"
"9816","ENSMUSG00000043015",3,"Nemp2"
